32A,33L,43I,53D,TWRONYI,RFRZAQC,EEEEEEAAIIOOONNTTLSSUUDGBMPHVKJX,16,3,True
31A,32A,33L,43I,53D,TWRONYI,RFRZQUD,EEEEEEAAIIOOONNTTLSSUGBCMPHVKJX,16,7,True
31A,32A,33L,43I,53D,TWRONYI,RFRZQUD,EEEEEEAAIIOOONNTTLSSUGBCMPHVKJX,16,7,True
30F,31A,32R,33L,43I,53D,TWRONYI,RZAQUEN,EEEEEAAIIOOONTTLSSUDGBCMPHVKJX,16,15,True
30F,31A,32R,33L,43I,53D,TWRONYI,RZAQUEN,EEEEEAAIIOOONTTLSSUDGBCMPHVKJX,16,15,True
42A,33L,43I,53D,TWRONYI,RFRZAQE,EEEEEAAIIOOONNTTLSSUUDGBCMPHVKJX,16,4,True
42A,33L,43I,53D,TWRONYI,RFRZAQE,EEEEEAAIIOOONNTTLSSUUDGBCMPHVKJX,16,4,True
42Q,33L,43I,53D,TWRONYI,RFARZAO,EEEEEEAAIIOONNTTLSSUUDGBCMPHVKJX,16,31,True
42Q,33L,43I,53D,TWRONYI,RFARZAO,EEEEEEAAIIOONNTTLSSUUDGBCMPHVKJX,16,31,True
40Z,41A,42R,33L,43I,53D,TWRONYI,FRAQEHE,EEEEAAIIOOONNTTLSSUUDGBCMPVKJX,16,57,True
40Z,41A,42R,33L,43I,53D,TWRONYI,FRAQEHE,EEEEAAIIOOONNTTLSSUUDGBCMPVKJX,16,57,True
40F,41A,42Q,33L,43I,53D,44R,TWRONYI,RZAOJUA,EEEEEEAIIOONNTTLSSUDGBCMPHVKX,16,97,True
40F,41A,42Q,33L,43I,53D,44R,TWRONYI,RZAOJUA,EEEEEEAIIOONNTTLSSUDGBCMPHVKX,16,97,True
52A,33L,43I,53D,TWRONYI,RFRZAQS,EEEEEEAAIIOOONNTTLSUUDGBCMPHVKJX,16,4,True
52A,33L,43I,53D,TWRONYI,RFRZAQS,EEEEEEAAIIOOONNTTLSUUDGBCMPHVKJX,16,4,True
51R,52A,33L,43I,53D,TWRONYI,FRZAQND,EEEEEEAAIIOOONTTLSSUUGBCMPHVKJX,16,6,True
51R,52A,33L,43I,53D,TWRONYI,FRZAQND,EEEEEEAAIIOOONTTLSSUUGBCMPHVKJX,16,6,True
51F,52A,33L,43I,53D,TWRONYI,RRZAQEP,EEEEEAAIIOOONNTTLSSUUDGBCMHVKJX,16,12,True
51F,52A,33L,43I,53D,TWRONYI,RRZAQEP,EEEEEAAIIOOONNTTLSSUUDGBCMHVKJX,16,12,True
50F,51A,52R,33L,43I,53D,TWRONYI,RZAQEEO,EEEEAAIIOONNTTLSSUUDGBCMPHVKJX,16,14,True
50F,51A,52R,33L,43I,53D,TWRONYI,RZAQEEO,EEEEAAIIOONNTTLSSUUDGBCMPHVKJX,16,14,True
33J,43A,53M,ILLNTRN,FBKOTNU,EEEEEEAAAIIIOOORRTSSUDDGCPHVWYXQZ,36,0,False
13U,23N,33J,43A,53M,ILLNTRN,FBKOTWI,EEEEEEAAAIIOOORRTSSUDDGCPHVYXQZ,36,18,True
13U,23N,33J,43A,53M,ILLNTRN,FBKOTWI,EEEEEEAAAIIOOORRTSSUDDGCPHVYXQZ,36,18,True
30N,31U,32T,33J,43A,53M,34O,35B,ILLNTRN,FKHEGSD,EEEEEAAAIIIOOORRTSUDCPVWYXQZ,36,30,True
30N,31U,32T,33J,43A,53M,34O,35B,ILLNTRN,FKHEGSD,EEEEEAAAIIIOOORRTSUDCPVWYXQZ,36,30,True
13U,23N,33J,43A,53M,ILLNTRN,FBKOTAR,EEEEEEAAIIIOOORTSSUDDGCPHVWYXQZ,36,18,True
13U,23N,33J,43A,53M,ILLNTRN,FBKOTAR,EEEEEEAAIIIOOORTSSUDDGCPHVWYXQZ,36,18,True
42F,33J,43A,53M,ILLNTRN,BKOTNUA,EEEEEEAAIIIOOORRTSSUDDGCPHVWYXQZ,36,13,True
42F,33J,43A,53M,ILLNTRN,BKOTNUA,EEEEEEAAIIIOOORRTSSUDDGCPHVWYXQZ,36,13,True
42K,33J,43A,53M,ILLNTRN,FBOTNUZ,EEEEEEAAAIIIOOORRTSSUDDGCPHVWYXQ,36,16,True
42K,33J,43A,53M,ILLNTRN,FBOTNUZ,EEEEEEAAAIIIOOORRTSSUDDGCPHVWYXQ,36,16,True
41K,42O,33J,43A,53M,ILLNTRN,FBTNUES,EEEEEAAAIIIOOORRTSUDDGCPHVWYXQZ,36,19,True
41K,42O,33J,43A,53M,ILLNTRN,FBTNUES,EEEEEAAAIIIOOORRTSUDDGCPHVWYXQZ,36,19,True
40B,41O,42T,33J,43A,53M,ILLNTRN,FKNUUDO,EEEEEEAAAIIIOORRTSSDGCPHVWYXQZ,36,22,True
40B,41O,42T,33J,43A,53M,ILLNTRN,FKNUUDO,EEEEEEAAAIIIOORRTSSDGCPHVWYXQZ,36,22,True
40K,41U,42T,33J,43A,53M,ILLNTRN,FBONQOU,EEEEEEAAAIIIOORRTSSDDGCPHVWYXZ,36,32,True
40K,41U,42T,33J,43A,53M,ILLNTRN,FBONQOU,EEEEEEAAAIIIOORRTSSDDGCPHVWYXZ,36,32,True
40F,41O,42U,33J,43A,53M,44T,ILLNTRN,BKNSHQE,EEEEEAAAIIIOOORRTSUDDGCPVWYXZ,36,52,True
40F,41O,42U,33J,43A,53M,44T,ILLNTRN,BKNSHQE,EEEEEAAAIIIOOORRTSUDDGCPVWYXZ,36,52,True
40K,41O,42B,33J,43A,53M,44N,ILLNTRN,FTUAUEE,EEEEAAIIIOOORRTSSDDGCPHVWYXQZ,36,71,True
40K,41O,42B,33J,43A,53M,44N,ILLNTRN,FTUAUEE,EEEEAAIIIOOORRTSSDDGCPHVWYXQZ,36,71,True
13U,23N,33J,43A,53M,ILLNTRN,FBKOTHG,EEEEEEAAAIIIOOORRTSSUDDCPVWYXQZ,36,18,True
13U,23N,33J,43A,53M,ILLNTRN,FBKOTHG,EEEEEEAAAIIIOOORRTSSUDDCPVWYXQZ,36,18,True
52O,33J,43A,53M,ILLNTRN,FBKTNUZ,EEEEEEAAAIIIOOORRTSSUDDGCPHVWYXQ,36,5,True
52O,33J,43A,53M,ILLNTRN,FBKTNUZ,EEEEEEAAAIIIOOORRTSSUDDGCPHVWYXQ,36,5,True
51F,52U,33J,43A,53M,ILLNTRN,BKOTNEA,EEEEEAAIIIOOORRTSSUDDGCPHVWYXQZ,36,13,True
51F,52U,33J,43A,53M,ILLNTRN,BKOTNEA,EEEEEAAIIIOOORRTSSUDDGCPHVWYXQZ,36,13,True
51F,52U,33J,43A,53M,44R,45T,ILLNNSE,BKOTNEA,EEEEAAIIIOOORRTSUDDGCPHVWYXQZ,40,13,False
41O,51F,52U,33J,43A,53M,44R,45T,ILLNNSE,BKTNEAI,EEEEAAIIOOORRTSUDDGCPHVWYXQZ,40,19,True
41O,51F,52U,33J,43A,53M,44R,45T,ILLNNSE,BKTNEAI,EEEEAAIIOOORRTSUDDGCPHVWYXQZ,40,19,True
31K,41E,51F,52U,33J,43A,53M,44R,45T,ILLNNSE,BOTNAOT,EEEEAAIIIOORRSUDDGCPHVWYXQZ,40,39,True
31K,41E,51F,52U,33J,43A,53M,44R,45T,ILLNNSE,BOTNAOT,EEEEAAIIIOORRSUDDGCPHVWYXQZ,40,39,True
31T,51F,32A,52U,33J,43A,53M,44R,45T,ILLNNSE,BKONEVG,EEEEAAIIIOOORRTSUDDCPHWYXQZ,40,27,True
31T,51F,32A,52U,33J,43A,53M,44R,45T,ILLNNSE,BKONEVG,EEEEAAIIIOOORRTSUDDCPHWYXQZ,40,27,True
30B,31E,51F,32N,52U,33J,43A,53M,44R,45T,ILLNNSE,KOTAVRW,EEEEAAIIIOOORTSUDDGCPHYXQZ,40,33,True
30B,31E,51F,32N,52U,33J,43A,53M,44R,45T,ILLNNSE,KOTAVRW,EEEEAAIIIOOORTSUDDGCPHYXQZ,40,33,True
30B,31A,51F,32N,52U,33J,43A,53M,34O,44R,45T,ILLNNSE,KTEEVGX,EEEAAIIIOOORRTSUDDCPHWYQZ,40,37,True
30B,31A,51F,32N,52U,33J,43A,53M,34O,44R,45T,ILLNNSE,KTEEVGX,EEEAAIIIOOORRTSUDDCPHWYQZ,40,37,True
51F,52U,33J,43A,53M,34O,44R,45T,ILLNNSE,BKTNEAE,EEEAAIIIOOORRTSUDDGCPHVWYXQZ,40,25,True
51F,52U,33J,43A,53M,34O,44R,45T,ILLNNSE,BKTNEAE,EEEAAIIIOOORRTSUDDGCPHVWYXQZ,40,25,True
51F,52U,33J,43A,53M,24B,34O,44R,45T,ILLNNSE,KTNEAWC,EEEEAAIIIOOORRTSUDDGPHVYXQZ,40,35,True
51F,52U,33J,43A,53M,24B,34O,44R,45T,ILLNNSE,KTNEAWC,EEEEAAIIIOOORRTSUDDGPHVYXQZ,40,35,True
51F,52U,33J,43A,53M,24K,34O,44R,45T,ILLNNSE,BTNEAIA,EEEEAIIOOORRTSUDDGCPHVWYXQZ,40,41,True
51F,52U,33J,43A,53M,24K,34O,44R,45T,ILLNNSE,BTNEAIA,EEEEAIIOOORRTSUDDGCPHVWYXQZ,40,41,True
51F,52U,33J,43A,53M,14K,24B,34A,44R,45T,ILLNNSE,OTNEXEH,EEEAAIIIOOORRTSUDDGCPVWYQZ,40,50,True
51F,52U,33J,43A,53M,14K,24B,34A,44R,45T,ILLNNSE,OTNEXEH,EEEAAIIIOOORRTSUDDGCPVWYQZ,40,50,True
51F,52U,33J,43A,53M,04K,14E,24B,34A,44R,45T,ILLNNSE,OTNOISO,EEEEAAIIORRTUDDGCPHVWYXQZ,40,63,True
51F,52U,33J,43A,53M,04K,14E,24B,34A,44R,45T,ILLNNSE,OTNOISO,EEEEAAIIORRTUDDGCPHVWYXQZ,40,63,True
51F,52U,33J,43A,53M,04K,14O,24T,34A,44R,54E,45T,ILLNNSE,BNHDIRO,EEEEAAIIOORTSUDGCPVWYXQZ,40,69,True
51F,52U,33J,43A,53M,04K,14O,24T,34A,44R,54E,45T,ILLNNSE,BNHDIRO,EEEEAAIIOORTSUDGCPVWYXQZ,40,69,True
51F,52U,33J,43A,53M,44R,35E,45T,ILLNNSE,BKOTNAO,EEEEAAIIIOORRTSUDDGCPHVWYXQZ,40,18,True
51F,52U,33J,43A,53M,44R,35E,45T,ILLNNSE,BKOTNAO,EEEEAAIIIOORRTSUDDGCPHVWYXQZ,40,18,True
51F,52U,33J,43A,53M,44R,25B,35O,45T,ILLNNSE,KTNEAWX,EEEEAAIIIOOORRTSUDDGCPHVYQZ,40,24,True
51F,52U,33J,43A,53M,44R,25B,35O,45T,ILLNNSE,KTNEAWX,EEEEAAIIIOOORRTSUDDGCPHVYQZ,40,24,True
51F,52U,33J,43A,53M,44R,25K,35E,45T,ILLNNSE,BOTNAEE,EEAAIIIOOORRTSUDDGCPHVWYXQZ,40,28,True
51F,52U,33J,43A,53M,44R,25K,35E,45T,ILLNNSE,BOTNAEE,EEAAIIIOOORRTSUDDGCPHVWYXQZ,40,28,True
51F,52U,33J,43A,53M,44R,15K,25N,35O,45T,ILLNNSE,BTEACIW,EEEEAAIIOOORRTSUDDGPHVYXQZ,40,30,True
51F,52U,33J,43A,53M,44R,15K,25N,35O,45T,ILLNNSE,BTEACIW,EEEEAAIIOOORRTSUDDGPHVYXQZ,40,30,True
33M,43O,53T,63E,QEAXEZA,APTTELK,EEAIIIIOOONNNRRRLSSUUDDGBCFHVWYJ,16,0,False
23E,33M,43O,53T,63E,QEAXEZA,APTTLKO,EEAIIIIOONNNRRRLSSUUDDGBCFHVWYJ,16,8,True
23E,33M,43O,53T,63E,QEAXEZA,APTTLKO,EEAIIIIOONNNRRRLSSUUDDGBCFHVWYJ,16,8,True
32A,33M,43O,53T,63E,QEAXEZA,PTTELKR,EEAIIIIOOONNNRRLSSUUDDGBCFHVWYJ,16,5,True
32A,33M,43O,53T,63E,QEAXEZA,PTTELKR,EEAIIIIOOONNNRRLSSUUDDGBCFHVWYJ,16,5,True
31P,32A,33M,43O,53T,63E,QEAXEZA,TTELKLC,EEAIIIIOOONNNRRRSSUUDDGBFHVWYJ,16,17,True
31P,32A,33M,43O,53T,63E,QEAXEZA,TTELKLC,EEAIIIIOOONNNRRRSSUUDDGBFHVWYJ,16,17,True
31K,32A,33M,43O,53T,63E,QEAXEZA,PTTELIH,EEAIIIOOONNNRRRLSSUUDDGBCFVWYJ,16,25,True
31K,32A,33M,43O,53T,63E,QEAXEZA,PTTELIH,EEAIIIOOONNNRRRLSSUUDDGBCFVWYJ,16,25,True
33B,43A,53N,SFAUAIJ,YAOMTUE,EEEEEIIIOOONNRRRTTLLSDDGCPHVWKXQZ,14,0,False
13A,23M,33B,43A,53N,SFAUAIJ,YOTUEIR,EEEEEIIOOONNRRTTLLSDDGCPHVWKXQZ,14,15,True
13A,23M,33B,43A,53N,SFAUAIJ,YOTUEIR,EEEEEIIOOONNRRTTLLSDDGCPHVWKXQZ,14,15,True
03A,13M,23E,33B,43A,53N,SFAUAIJ,YOTUDTI,EEEEEIIOOONNRRRTLLSDGCPHVWKXQZ,14,21,True
03A,13M,23E,33B,43A,53N,SFAUAIJ,YOTUDTI,EEEEEIIOOONNRRRTLLSDGCPHVWKXQZ,14,21,True
32A,33B,43A,53N,SFAUAIJ,YOMTUEL,EEEEEIIIOOONNRRRTTLSDDGCPHVWKXQZ,14,5,True
32A,33B,43A,53N,SFAUAIJ,YOMTUEL,EEEEEIIIOOONNRRRTTLSDDGCPHVWKXQZ,14,5,True
31Y,32O,33B,43A,53N,SFAUAIJ,AMTUETG,EEEEEIIIOOONNRRRTLLSDDCPHVWKXQZ,14,21,True
31Y,32O,33B,43A,53N,SFAUAIJ,AMTUETG,EEEEEIIIOOONNRRRTLLSDDCPHVWKXQZ,14,21,True
30M,31A,32Y,33B,43A,53N,34E,SFAUAIJ,OTUTLIE,EEEEIIOOONNRRRTLSDDGCPHVWKXQZ,14,23,True
30M,31A,32Y,33B,43A,53N,34E,SFAUAIJ,OTUTLIE,EEEEIIOOONNRRRTLSDDGCPHVWKXQZ,14,23,True
13A,23M,33B,43A,53N,SFAUAIJ,YOTUETI,EEEEEIIOOONNRRRTLLSDDGCPHVWKXQZ,14,15,True
13A,23M,33B,43A,53N,SFAUAIJ,YOTUETI,EEEEEIIOOONNRRRTLLSDDGCPHVWKXQZ,14,15,True
03A,13M,23E,33B,43A,53N,SFAUAIJ,YOTUEPX,EEEEIIIOOONNRRRTTLLSDDGCHVWKQZ,14,21,True
03A,13M,23E,33B,43A,53N,SFAUAIJ,YOTUEPX,EEEEIIIOOONNRRRTTLLSDDGCHVWKQZ,14,21,True
42Y,33B,43A,53N,SFAUAIJ,AOMTUEV,EEEEEIIIOOONNRRRTTLLSDDGCPHWKXQZ,14,13,True
42Y,33B,43A,53N,SFAUAIJ,AOMTUEV,EEEEEIIIOOONNRRRTTLLSDDGCPHWKXQZ,14,13,True
41Y,42E,33B,43A,53N,SFAUAIJ,AOMTUTI,EEEEEIIOOONNRRRTLLSDDGCPHVWKXQZ,14,16,True
41Y,42E,33B,43A,53N,SFAUAIJ,AOMTUTI,EEEEEIIOOONNRRRTLLSDDGCPHVWKXQZ,14,16,True
33B,43A,53N,44T,45M,46A,SFAUAIJ,YOUELEV,EEEEIIIOOONNRRRTTLSDDGCPHWKXQZ,14,18,True
33B,43A,53N,44T,45M,46A,SFAUAIJ,YOUELEV,EEEEIIIOOONNRRRTTLSDDGCPHWKXQZ,14,18,True
42M,33B,43A,53N,44Y,45A,SFAUAIJ,OTUESEE,EEEIIIOOONNRRRTTLLDDGCPHVWKXQZ,14,41,True
42M,33B,43A,53N,44Y,45A,SFAUAIJ,OTUESEE,EEEIIIOOONNRRRTTLLDDGCPHVWKXQZ,14,41,True
13A,23M,33B,43A,53N,SFAUAIJ,YOTUEQE,EEEEIIIOOONNRRRTTLLSDDGCPHVWKXZ,14,15,True
13A,23M,33B,43A,53N,SFAUAIJ,YOTUEQE,EEEEIIIOOONNRRRTTLLSDDGCPHVWKXZ,14,15,True
03A,13M,23E,33B,43A,53N,SFAUAIJ,YOTUTIR,EEEEEIIOOONNRRTLLSDDGCPHVWKXQZ,14,21,True
03A,13M,23E,33B,43A,53N,SFAUAIJ,YOTUTIR,EEEEEIIOOONNRRTLLSDDGCPHVWKXQZ,14,21,True
52A,33B,43A,53N,SFAUAIJ,YOMTUEI,EEEEEIIOOONNRRRTTLLSDDGCPHVWKXQZ,14,3,True
52A,33B,43A,53N,SFAUAIJ,YOMTUEI,EEEEEIIOOONNRRRTTLLSDDGCPHVWKXQZ,14,3,True
51Y,52O,33B,43A,53N,SFAUAIJ,AMTUESN,EEEEEIIIOOONRRRTTLLDDGCPHVWKXQZ,14,11,True
51Y,52O,33B,43A,53N,SFAUAIJ,AMTUESN,EEEEEIIIOOONRRRTTLLDDGCPHVWKXQZ,14,11,True
50A,51Y,52O,33B,43A,53N,54T,SFAUAIJ,MUEIERC,EEEEIIOOONNRRTTLLSDDGPHVWKXQZ,14,15,True
50A,51Y,52O,33B,43A,53N,54T,SFAUAIJ,MUEIERC,EEEEIIOOONNRRTTLLSDDGPHVWKXQZ,14,15,True
50M,51E,52Y,33B,43A,53N,54T,SFAUAIJ,AOUXPTN,EEEEEIIIOOONRRRTLLSDDGCHVWKQZ,14,19,True
50M,51E,52Y,33B,43A,53N,54T,SFAUAIJ,AOUXPTN,EEEEEIIIOOONRRRTLLSDDGCHVWKQZ,14,19,True
50M,51E,42F,52Y,33B,43A,53N,54T,SAUAIJK,AOUXPTN,EEEEEIIIOOONRRRTLLSDDGCHVWQZ,30,19,False
40A,50M,51E,42F,52Y,33B,43A,53N,54T,SAUAIJK,OUXPTNI,EEEEEIIOOONRRRTLLSDDGCHVWQZ,30,25,True
40A,50M,51E,42F,52Y,33B,43A,53N,54T,SAUAIJK,OUXPTNI,EEEEEIIOOONRRRTLLSDDGCHVWQZ,30,25,True
30P,40A,50M,51E,42F,52Y,33B,43A,53N,54T,SAUAIJK,OUXTNQR,EEEEEIIIOOONRRTLLSDDGCHVWZ,30,31,True
30P,40A,50M,51E,42F,52Y,33B,43A,53N,54T,SAUAIJK,OUXTNQR,EEEEEIIIOOONRRTLLSDDGCHVWZ,30,31,True
10N,20O,30T,40U,50M,51E,42F,52Y,33B,43A,53N,54T,SAUAIJK,AXPEHSG,EEEEIIIOOONRRRTLLDDCVWQZ,30,32,True
10N,20O,30T,40U,50M,51E,42F,52Y,33B,43A,53N,54T,SAUAIJK,AXPEHSG,EEEEIIIOOONRRRTLLDDCVWQZ,30,32,True
50M,51E,42F,52Y,13U,23N,33B,43A,53N,54T,SAUAIJK,AOXPTZW,EEEEEIIIOOONRRRTLLSDDGCHVQ,30,30,True
50M,51E,42F,52Y,13U,23N,33B,43A,53N,54T,SAUAIJK,AOXPTZW,EEEEEIIIOOONRRRTLLSDDGCHVQ,30,30,True
50M,51E,42F,52Y,13U,23N,33B,43A,53N,54T,SAUAIJK,AOXPTIW,EEEEEIIOOONRRRTLLSDDGCHVQZ,30,30,True
50M,51E,42F,52Y,13U,23N,33B,43A,53N,54T,SAUAIJK,AOXPTIW,EEEEEIIOOONRRRTLLSDDGCHVQZ,30,30,True
50M,51E,42F,52Y,13U,23N,33B,43A,53N,54T,SAUAIJK,AOXPTVT,EEEEEIIIOOONRRRLLSDDGCHWQZ,30,30,True
50M,51E,42F,52Y,13U,23N,33B,43A,53N,54T,SAUAIJK,AOXPTVT,EEEEEIIIOOONRRRLLSDDGCHWQZ,30,30,True
50M,51E,42F,52Y,33B,43A,53N,44A,54T,SAUAIJK,OUXPTNT,EEEEEIIIOOONRRRLLSDDGCHVWQZ,30,29,True
50M,51E,42F,52Y,33B,43A,53N,44A,54T,SAUAIJK,OUXPTNT,EEEEEIIIOOONRRRLLSDDGCHVWQZ,30,29,True
50M,51E,42F,52Y,33B,43A,53N,34A,44P,54T,SAUAIJK,OUXTNLV,EEEEEIIIOOONRRRTLSDDGCHWQZ,30,44,True
50M,51E,42F,52Y,33B,43A,53N,34A,44P,54T,SAUAIJK,OUXTNLV,EEEEEIIIOOONRRRTLSDDGCHWQZ,30,44,True
33R,43E,53X,IAYETLN,IRDNIPA,EEEEAAIOOOONRTTLSSUUDGBCMFHVWKJQZ,52,0,False
23P,33R,43E,53X,IAYETLN,IRDNIAA,EEEEAIOOOONRTTLSSUUDGBCMFHVWKJQZ,52,16,True
23P,33R,43E,53X,IAYETLN,IRDNIAA,EEEEAIOOOONRTTLSSUUDGBCMFHVWKJQZ,52,16,True
32A,33R,43E,53X,IAYETLN,IRDNIPB,EEEEAAIOOOONRTTLSSUUDGCMFHVWKJQZ,52,3,True
32A,33R,43E,53X,IAYETLN,IRDNIPB,EEEEAAIOOOONRTTLSSUUDGCMFHVWKJQZ,52,3,True
31P,32I,33R,43E,53X,IAYETLN,RDNIANB,EEEEAAIOOOORTTLSSUUDGCMFHVWKJQZ,52,15,True
31P,32I,33R,43E,53X,IAYETLN,RDNIANB,EEEEAAIOOOORTTLSSUUDGCMFHVWKJQZ,52,15,True
33R,43E,53G,FRCSYAE,RNDSTAE,EEEAAIIIIOOOONNTTLLUUDBMPHVWKJXQZ,16,0,False
23D,33R,43E,53G,FRCSYAE,RNSTAEI,EEEAAIIIOOOONNTTLLUUDBMPHVWKJXQZ,16,8,True
23D,33R,43E,53G,FRCSYAE,RNSTAEI,EEEAAIIIOOOONNTTLLUUDBMPHVWKJXQZ,16,8,True
32A,33R,43E,53G,FRCSYAE,RNDSTEP,EEEAAIIIIOOOONNTTLLUUDBMHVWKJXQZ,16,3,True
32A,33R,43E,53G,FRCSYAE,RNDSTEP,EEEAAIIIIOOOONNTTLLUUDBMHVWKJXQZ,16,3,True
31S,32A,33R,43E,53G,FRCSYAE,RNDTEKT,EEEAAIIIIOOOONNTLLUUDBMPHVWJXQZ,16,7,True
31S,32A,33R,43E,53G,FRCSYAE,RNDTEKT,EEEAAIIIIOOOONNTLLUUDBMPHVWJXQZ,16,7,True
33R,43E,53G,34E,35A,36R,FRCSYAE,NDSTAAM,EEEIIIIOOOONNTTLLUUDBPHVWKJXQZ,16,9,True
33R,43E,53G,34E,35A,36R,FRCSYAE,NDSTAAM,EEEIIIIOOOONNTTLLUUDBPHVWKJXQZ,16,9,True
30D,31E,32A,33R,43E,53G,FRCSYAE,RNSTDLN,EEEAAIIIIOOOONTTLUUBMPHVWKJXQZ,16,11,True
30D,31E,32A,33R,43E,53G,FRCSYAE,RNSTDLN,EEEAAIIIIOOOONTTLUUBMPHVWKJXQZ,16,11,True
33R,43E,53N,QEEYHZA,ADCVNUR,EEEAAIIIIOOOONRTTTLLSSUDGBMPFWKJX,10,0,False
32A,33R,43E,53N,QEEYHZA,DCVNURE,EEAAIIIIOOOONRTTTLLSSUDGBMPFWKJX,10,3,True
32A,33R,43E,53N,QEEYHZA,DCVNURE,EEAAIIIIOOOONRTTTLLSSUDGBMPFWKJX,10,3,True
31C,32A,33R,43E,53N,QEEYHZA,DVNUREE,EAAIIIIOOOONRTTTLLSSUDGBMPFWKJX,10,15,True
31C,32A,33R,43E,53N,QEEYHZA,DVNUREE,EAAIIIIOOOONRTTTLLSSUDGBMPFWKJX,10,15,True
31V,32A,33R,43E,53N,QEEYHZA,DCNURDW,EEEAAIIIIOOOONRTTTLLSSUGBMPFKJX,10,19,True
31V,32A,33R,43E,53N,QEEYHZA,DCNURDW,EEEAAIIIIOOOONRTTTLLSSUGBMPFKJX,10,19,True
33R,43A,53C,63K,IUTGJIO,TIFISAD,EEEEEEAAOOONNNRRTLLSUDBMPHVWYXQZ,32,0,False
23T,33R,43A,53C,63K,IUTGJIO,IFISADB,EEEEEEAAOOONNNRRTLLSUDMPHVWYXQZ,32,12,True
23T,33R,43A,53C,63K,IUTGJIO,IFISADB,EEEEEEAAOOONNNRRTLLSUDMPHVWYXQZ,32,12,True
23F,33R,43A,53C,63K,IUTGJIO,TIISADN,EEEEEEAAOOONNRRTLLSUDBMPHVWYXQZ,32,18,True
23F,33R,43A,53C,63K,IUTGJIO,TIISADN,EEEEEEAAOOONNRRTLLSUDBMPHVWYXQZ,32,18,True
32A,33R,43A,53C,63K,IUTGJIO,TIFISDO,EEEEEEAAOONNNRRTLLSUDBMPHVWYXQZ,32,3,True
32A,33R,43A,53C,63K,IUTGJIO,TIFISDO,EEEEEEAAOONNNRRTLLSUDBMPHVWYXQZ,32,3,True
31T,32A,33R,43A,53C,63K,IUTGJIO,IFISDRX,EEEEEEAAOOONNNRTLLSUDBMPHVWYQZ,32,7,True
31T,32A,33R,43A,53C,63K,IUTGJIO,IFISDRX,EEEEEEAAOOONNNRTLLSUDBMPHVWYQZ,32,7,True
31F,32I,33R,43A,53C,63K,IUTGJIO,TISADYX,EEEEEEAAOOONNNRRTLLSUDBMPHVWQZ,32,19,True
31F,32I,33R,43A,53C,63K,IUTGJIO,TISADYX,EEEEEEAAOOONNNRRTLLSUDBMPHVWQZ,32,19,True
23T,33R,43A,53C,63K,IUTGJIO,IFISADE,EEEEEAAOOONNNRRTLLSUDBMPHVWYXQZ,32,12,True
23T,33R,43A,53C,63K,IUTGJIO,IFISADE,EEEEEAAOOONNNRRTLLSUDBMPHVWYXQZ,32,12,True
23F,33R,43A,53C,63K,IUTGJIO,TIISADO,EEEEEEAAOONNNRRTLLSUDBMPHVWYXQZ,32,18,True
23F,33R,43A,53C,63K,IUTGJIO,TIISADO,EEEEEEAAOONNNRRTLLSUDBMPHVWYXQZ,32,18,True
42T,33R,43A,53C,63K,IUTGJIO,IFISADU,EEEEEEAAOOONNNRRTLLSDBMPHVWYXQZ,32,4,True
42T,33R,43A,53C,63K,IUTGJIO,IFISADU,EEEEEEAAOOONNNRRTLLSDBMPHVWYXQZ,32,4,True
42F,33R,43A,53C,63K,IUTGJIO,TIISADN,EEEEEEAAOOONNRRTLLSUDBMPHVWYXQZ,32,13,True
42F,33R,43A,53C,63K,IUTGJIO,TIISADN,EEEEEEAAOOONNRRTLLSUDBMPHVWYXQZ,32,13,True
40S,41I,42D,33R,43A,53C,63K,IUTGJIO,TFIATEE,EEEEAAOOONNNRRLLSUDBMPHVWYXQZ,32,15,True
40S,41I,42D,33R,43A,53C,63K,IUTGJIO,TFIATEE,EEEEAAOOONNNRRLLSUDBMPHVWYXQZ,32,15,True
40D,41I,42T,33R,43A,53C,63K,IUTGJIO,FISAESN,EEEEEAAOOONNRRTLLUDBMPHVWYXQZ,32,17,True
40D,41I,42T,33R,43A,53C,63K,IUTGJIO,FISAESN,EEEEEAAOOONNRRTLLUDBMPHVWYXQZ,32,17,True
42D,33R,43A,53C,63K,44T,45A,IUTGJIO,IFISNOE,EEEEEAAOONNRRTLLSUDBMPHVWYXQZ,32,21,True
42D,33R,43A,53C,63K,44T,45A,IUTGJIO,IFISNOE,EEEEEAAOONNRRTLLSUDBMPHVWYXQZ,32,21,True
42S,33R,43A,53C,63K,44T,45A,46I,IUTGJIO,FIDPEAR,EEEEEAOOONNNRTLLSUDBMHVWYXQZ,32,25,True
42S,33R,43A,53C,63K,44T,45A,46I,IUTGJIO,FIDPEAR,EEEEEAOOONNNRTLLSUDBMHVWYXQZ,32,25,True
33B,43E,53D,SEDCYAT,KEUAXIO,EEEAAIIIOOONNNRRRTTLLSUGMPFHVWJQZ,20,0,False
23A,33B,43E,53D,SEDCYAT,KEUXIOU,EEEAAIIIOOONNNRRRTTLLSGMPFHVWJQZ,20,8,True
23A,33B,43E,53D,SEDCYAT,KEUXIOU,EEEAAIIIOOONNNRRRTTLLSGMPFHVWJQZ,20,8,True
32A,33B,43E,53D,SEDCYAT,KEUXION,EEEAAIIIOOONNRRRTTLLSUGMPFHVWJQZ,20,5,True
